@id,Language Dependency
34670,Not Dependent
34671,Not Dependent
34672,Not Dependent
34673,Not Dependent
34674,Not Dependent
34675,Not Dependent
34676,Not Dependent
34677,Not Dependent
34678,Not Dependent
34679,Not Dependent
34680,Not Dependent
34681,Not Dependent
34683,Not Dependent
34684,Not Dependent
34685,Not Dependent
34686,Not Dependent
34688,Not Dependent
34689,Not Dependent
34690,Not Dependent
34692,Not Dependent
34693,Not Dependent
34694,Moderately
34695,Not Dependent
34696,Not Dependent
34697,Not Dependent
34698,Not Dependent
34700,Not Dependent
34701,Somewhat
34702,Not Dependent
34703,Not Dependent
34704,Not Dependent
34705,Not Dependent
34706,Not Dependent
34707,Not Dependent
34708,Not Dependent
34709,Moderately
34710,Not Dependent
34713,Somewhat
34714,Not Dependent
34715,Not Dependent
34716,Not Dependent
34717,Not Dependent
34718,Not Dependent
34719,Not Dependent
34720,Not Dependent
34721,Not Dependent
34722,Not Dependent
34723,Not Dependent
34724,Not Dependent
34725,Not Dependent
34726,Not Dependent
34727,Extensively
34729,Moderately
34730,Not Dependent
34731,Not Dependent
34733,Not Dependent
34734,Not Dependent
34735,Not Dependent
34736,Not Dependent
34737,Not Dependent
34738,Not Dependent
34739,Not Dependent
34740,Not Dependent
34742,Not Dependent
34743,Not Dependent
34744,Not Dependent
34745,Somewhat
34747,Somewhat
34748,Not Dependent
34749,Not Dependent
34750,Not Dependent
34751,Not Dependent
34752,Not Dependent
34753,Not Dependent
34754,Not Dependent
34755,Not Dependent
34756,Not Dependent
34757,Not Dependent
34758,Not Dependent
34759,Not Dependent
34760,Not Dependent
34761,Not Dependent
34762,Not Dependent
34763,Moderately
34764,Moderately
34765,Not Dependent
34766,Not Dependent
34767,Not Dependent
34768,Not Dependent
34769,Not Dependent
34770,Not Dependent
34771,Not Dependent
34772,Not Dependent
34773,Not Dependent
34774,Not Dependent
34775,Not Dependent
34776,Not Dependent
34777,Not Dependent
34778,Not Dependent
34779,Not Dependent
34780,Not Dependent
34781,Not Dependent
34782,Not Dependent
34783,Not Dependent
34784,Not Dependent
34785,Not Dependent
34786,Not Dependent
34787,Not Dependent
34789,Not Dependent
34790,Not Dependent
34791,Not Dependent
34792,Not Dependent
34793,Not Dependent
34794,Not Dependent
34795,Not Dependent
34796,Not Dependent
34797,Not Dependent
34798,Not Dependent
34800,Not Dependent
34802,Not Dependent
34803,Not Dependent
34804,Not Dependent
34805,Not Dependent
34806,Not Dependent
34807,Not Dependent
34808,Not Dependent
34810,Not Dependent
34811,Not Dependent
34812,Not Dependent
34813,Not Dependent
34814,Not Dependent
34815,Not Dependent
34816,Not Dependent
34817,Not Dependent
34818,Not Dependent
34819,Not Dependent
34821,Not Dependent
34822,Not Dependent
34823,Not Dependent
34824,Not Dependent
34825,Not Dependent
34826,Not Dependent
34827,Not Dependent
34828,Not Dependent
34829,Not Dependent
34830,Not Dependent
34832,Not Dependent
34835,Not Dependent
34836,Not Dependent
34837,Not Dependent
34838,Not Dependent
34839,Not Dependent
34840,Not Dependent
34841,Not Dependent
34842,Not Dependent
34843,Moderately
34844,Not Dependent
34845,Not Dependent
34848,Not Dependent
34850,Not Dependent
34851,Not Dependent
34852,Not Dependent
34855,Not Dependent
34856,Not Dependent
34857,Not Dependent
34859,Not Dependent
34860,Not Dependent
34866,Not Dependent
34867,Not Dependent
34868,Not Dependent
34871,Moderately
34872,Not Dependent
34873,Not Dependent
34874,Not Dependent
34875,Not Dependent
34876,Not Dependent
34877,Not Dependent
34879,Not Dependent
34880,Not Dependent
34881,Not Dependent
34882,Not Dependent
34883,Not Dependent
34884,Not Dependent
34885,Not Dependent
34886,Not Dependent
34887,Somewhat
34888,Not Dependent
34889,Somewhat
34890,Not Dependent
34896,Not Dependent
34897,Not Dependent
34900,Not Dependent
34902,Not Dependent
34904,Not Dependent
34905,Somewhat
34906,Not Dependent
34907,Not Dependent
34908,Not Dependent
34909,Not Dependent
34910,Not Dependent
34911,Not Dependent
34912,Not Dependent
34913,Not Dependent
34914,Not Dependent
34915,Not Dependent
34917,Moderately
34918,Not Dependent
34919,Not Dependent
34920,Not Dependent
34921,Not Dependent
34922,Not Dependent
34923,Not Dependent
34926,Not Dependent
34927,Not Dependent
34929,Not Dependent
34930,Not Dependent
34931,Not Dependent
34932,Not Dependent
34933,Not Dependent
34935,Not Dependent
34937,Not Dependent
34938,Not Dependent
34939,Not Dependent
34940,Not Dependent
34941,Not Dependent
34942,Not Dependent
34943,Not Dependent
34944,Not Dependent
34945,Not Dependent
34946,Not Dependent
34947,Not Dependent
34948,Not Dependent
34949,Not Dependent
34950,Not Dependent
34951,Not Dependent
34952,Not Dependent
34953,Not Dependent
34954,Not Dependent
34955,Not Dependent
34956,Not Dependent
34957,Not Dependent
34958,Not Dependent
34959,Not Dependent
34960,Not Dependent
34961,Not Dependent
34962,Not Dependent
34963,Not Dependent
34964,Not Dependent
34965,Not Dependent
34966,Not Dependent
34967,Not Dependent
34968,Not Dependent
34969,Not Dependent
34970,Not Dependent
34971,Not Dependent
34972,Not Dependent
34973,Not Dependent
34974,Not Dependent
34975,Not Dependent
34976,Somewhat
34977,Moderately
34979,Not Dependent
34980,Not Dependent
34981,Not Dependent
34982,Not Dependent
34983,Not Dependent
34984,Not Dependent
34985,Not Dependent
34986,Not Dependent
34987,Not Dependent
34988,Not Dependent
34989,Not Dependent
34990,Not Dependent
34991,Not Dependent
34992,Not Dependent
34993,Not Dependent
34994,Not Dependent
34995,Not Dependent
34996,Not Dependent
34997,Not Dependent
34998,Not Dependent
34999,Not Dependent
35000,Not Dependent
35001,Not Dependent
35002,Not Dependent
35003,Not Dependent
35004,Not Dependent
35005,Not Dependent
35006,Not Dependent
35007,Not Dependent
35009,Not Dependent
35010,Not Dependent
35011,Not Dependent
35012,Not Dependent
35013,Not Dependent
35014,Not Dependent
35015,Not Dependent
35017,Extensively
35018,Not Dependent
35019,Not Dependent
35020,Not Dependent
35021,Not Dependent
35022,Not Dependent
35023,Fully
35024,Not Dependent
35025,Not Dependent
35026,Not Dependent
35027,Not Dependent
35028,Not Dependent
35030,Not Dependent
35031,Not Dependent
35032,Not Dependent
35033,Somewhat
35035,Somewhat
35036,Not Dependent
35037,Not Dependent
35038,Not Dependent
35039,Not Dependent
35040,Moderately
35041,Not Dependent
35042,Not Dependent
35043,Not Dependent
35045,Not Dependent
35046,Moderately
35047,Moderately
35048,Not Dependent
35049,Not Dependent
35050,Not Dependent
35051,Not Dependent
35052,Somewhat
35053,Not Dependent
35054,Not Dependent
35056,Not Dependent
35057,Not Dependent
35058,Not Dependent
35059,Not Dependent
35060,Not Dependent
35061,Not Dependent
35062,Not Dependent
35063,Not Dependent
35064,Not Dependent
35065,Not Dependent
35066,Not Dependent
35067,Not Dependent
35068,Not Dependent
35069,Not Dependent
35070,Not Dependent
35071,Not Dependent
35072,Not Dependent
35073,Not Dependent
35074,Not Dependent
35076,Not Dependent
35077,Not Dependent
35078,Not Dependent
35079,Not Dependent
35080,Not Dependent
35081,Not Dependent
35082,Not Dependent
35083,Not Dependent
35084,Not Dependent
35085,Not Dependent
35086,Not Dependent
35087,Not Dependent
35088,Not Dependent
35089,Not Dependent
35090,Not Dependent
35091,Extensively
35092,Not Dependent
35093,Not Dependent
35094,Not Dependent
35095,Not Dependent
35096,Not Dependent
35097,Not Dependent
35098,Not Dependent
35099,Not Dependent
35100,Not Dependent
35101,Fully
35102,Not Dependent
35103,Not Dependent
35104,Not Dependent
35105,Not Dependent
35106,Not Dependent
35107,Not Dependent
35108,Not Dependent
35109,Somewhat
35110,Not Dependent
35111,Not Dependent
35113,Not Dependent
35114,Not Dependent
35115,Not Dependent
35116,Not Dependent
35117,Not Dependent
35118,Not Dependent
35119,Not Dependent
35120,Not Dependent
35121,Not Dependent
35122,Extensively
35123,Not Dependent
35124,Not Dependent
35125,Not Dependent
35126,Not Dependent
35127,Not Dependent
35128,Not Dependent
35129,Not Dependent
35130,Not Dependent
35131,Not Dependent
35132,Not Dependent
35135,Not Dependent
35136,Moderately
35137,Not Dependent
35138,Not Dependent
35139,Not Dependent
35140,Not Dependent
35143,Not Dependent
35144,Not Dependent
35145,Not Dependent
35146,Not Dependent
35147,Not Dependent
35148,Not Dependent
35149,Not Dependent
35150,Not Dependent
35151,Not Dependent
35152,Not Dependent
35153,Not Dependent
35154,Not Dependent
35156,Extensively
35157,Not Dependent
35158,Not Dependent
35160,Not Dependent
35161,Not Dependent
35162,Not Dependent
35163,Not Dependent
35164,Not Dependent
35165,Not Dependent
35166,Not Dependent
35167,Not Dependent
35169,Not Dependent
35170,Not Dependent
35171,Not Dependent
35172,Not Dependent
35173,Not Dependent
35174,Not Dependent
35175,Not Dependent
35176,Not Dependent
35177,Not Dependent
35178,Not Dependent
35179,Somewhat
35180,Not Dependent
35181,Not Dependent
35182,Moderately
35183,Not Dependent
35184,Not Dependent
35185,Not Dependent
35186,Not Dependent
35187,Not Dependent
35188,Extensively
35189,Not Dependent
35190,Not Dependent
35191,Not Dependent
35192,Not Dependent
35193,Not Dependent
35194,Not Dependent
35195,Not Dependent
35196,Not Dependent
35197,Not Dependent
35199,Not Dependent
35200,Not Dependent
35201,Not Dependent
35202,Not Dependent
35203,Not Dependent
35204,Not Dependent
35205,Not Dependent
35206,Not Dependent
35207,Extensively
35208,Not Dependent
35209,Not Dependent
35211,Moderately
35212,Not Dependent
35213,Not Dependent
35214,Not Dependent
35215,Not Dependent
35216,Not Dependent
35217,Moderately
35218,Not Dependent
35219,Not Dependent
35220,Moderately
35221,Not Dependent
35222,Not Dependent
35223,Not Dependent
35224,Not Dependent
35225,Not Dependent
35227,Not Dependent
35228,Not Dependent
35232,Not Dependent
35234,Not Dependent
35235,Not Dependent
35237,Not Dependent
35239,Not Dependent
35240,Not Dependent
35241,Not Dependent
35242,Not Dependent
35244,Not Dependent
35245,Not Dependent
35246,Not Dependent
35247,Not Dependent
35248,Not Dependent
35249,Not Dependent
35250,Not Dependent
35251,Not Dependent
35252,Not Dependent
35253,Not Dependent
35254,Somewhat
35256,Not Dependent
35257,Not Dependent
35258,Not Dependent
35259,Not Dependent
35260,Not Dependent
35261,Not Dependent
35262,Not Dependent
35263,Not Dependent
35264,Not Dependent
35265,Not Dependent
35266,Fully
35267,Not Dependent
35268,Not Dependent
35270,Moderately
35271,Not Dependent
35272,Not Dependent
35273,Somewhat
35274,Not Dependent
35277,Not Dependent
35278,Not Dependent
35279,Not Dependent
35280,Not Dependent
35281,Not Dependent
35282,Somewhat
35283,Not Dependent
35284,Not Dependent
35285,Not Dependent
35286,Not Dependent
35287,Not Dependent
35288,Not Dependent
35289,Not Dependent
35290,Not Dependent
35291,Not Dependent
35292,Not Dependent
35293,Somewhat
35294,Somewhat
35295,Not Dependent
35296,Not Dependent
35297,Not Dependent
35298,Not Dependent
35299,Not Dependent
35300,Not Dependent
35301,Not Dependent
35302,Not Dependent
35303,Not Dependent
35304,Not Dependent
35305,Not Dependent
35306,Somewhat
35307,Not Dependent
35308,Not Dependent
35309,Not Dependent
35310,Not Dependent
35311,Somewhat
35312,Not Dependent
35313,Not Dependent
35314,Not Dependent
35315,Not Dependent
35316,Not Dependent
35317,Not Dependent
35318,Not Dependent
35319,Not Dependent
35321,Not Dependent
35322,Not Dependent
35323,Somewhat
35324,Not Dependent
35325,Not Dependent
35326,Not Dependent
35327,Not Dependent
35328,Not Dependent
35329,Not Dependent
35330,Not Dependent
35331,Not Dependent
35332,Not Dependent
35333,Moderately
35334,Moderately
35335,Not Dependent
35336,Not Dependent
35337,Not Dependent
35338,Not Dependent
35340,Not Dependent
35341,Somewhat
35342,Moderately
35343,Not Dependent
35344,Not Dependent
35345,Not Dependent
35346,Not Dependent
35347,Not Dependent
35348,Not Dependent
35349,Not Dependent
35350,Moderately
35351,Somewhat
35353,Not Dependent
35354,Somewhat
35355,Not Dependent
35356,Not Dependent
35359,Not Dependent
35360,Not Dependent
35361,Not Dependent
35362,Not Dependent
35363,Not Dependent
35364,Not Dependent
35365,Moderately
35366,Not Dependent
35367,Somewhat
35368,Not Dependent
35369,Extensively
35370,Somewhat
35371,Moderately
35372,Not Dependent
35373,Not Dependent
35375,Not Dependent
35376,Somewhat
35379,Not Dependent
35380,Not Dependent
35381,Not Dependent
35382,Somewhat
35383,Not Dependent
35384,Not Dependent
35386,Not Dependent
35388,Not Dependent
35389,Not Dependent
35390,Not Dependent
35391,Not Dependent
35392,Not Dependent
35393,Not Dependent
35394,Not Dependent
35395,Somewhat
35396,Not Dependent
35398,Not Dependent
35400,Somewhat
35401,Moderately
35402,Not Dependent
35403,Not Dependent
35404,Not Dependent
35405,Not Dependent
35407,Not Dependent
35408,Not Dependent
35409,Not Dependent
35411,Not Dependent
35412,Not Dependent
35413,Not Dependent
35414,Not Dependent
35418,Not Dependent
35419,Not Dependent
35420,Not Dependent
35421,Not Dependent
35422,Not Dependent
35423,Extensively
35425,Not Dependent
35426,Not Dependent
35429,Moderately
35430,Not Dependent
35431,Not Dependent
35432,Not Dependent
35433,Not Dependent
35435,Not Dependent
35437,Not Dependent
35438,Not Dependent
35439,Not Dependent
35440,Not Dependent
35441,Not Dependent
35442,Not Dependent
35443,Not Dependent
35444,Not Dependent
35445,Not Dependent
35446,Not Dependent
35448,Not Dependent
35449,Not Dependent
35450,Not Dependent
35451,Not Dependent
35452,Extensively
35453,Moderately
35455,Not Dependent
35456,Not Dependent
35457,Moderately
35459,Not Dependent
35463,Not Dependent
35464,Not Dependent
35465,Not Dependent
35466,Moderately
35467,Not Dependent
35468,Not Dependent
35472,Not Dependent
35473,Not Dependent
35474,Not Dependent
35475,Not Dependent
35476,Moderately
35477,Moderately
35478,Not Dependent
35479,Not Dependent
35480,Not Dependent
35481,Not Dependent
35482,Not Dependent
35483,Not Dependent
35485,Not Dependent
35487,Not Dependent
35488,Somewhat
35489,Not Dependent
35490,Not Dependent
35491,Not Dependent
35492,Somewhat
35493,Not Dependent
35494,Not Dependent
35495,Not Dependent
35496,Not Dependent
35497,Somewhat
35498,Not Dependent
35499,Extensively
35500,Not Dependent
35501,Not Dependent
35502,Not Dependent
35503,Not Dependent
35504,Not Dependent
35505,Not Dependent
35506,Not Dependent
35507,Not Dependent
35508,Extensively
35509,Not Dependent
35510,Not Dependent
35511,Not Dependent
35512,Not Dependent
35513,Not Dependent
35515,Not Dependent
35516,Not Dependent
35517,Not Dependent
35519,Not Dependent
35520,Not Dependent
35523,Not Dependent
35524,Somewhat
35525,Not Dependent
35526,Not Dependent
35527,Not Dependent
35528,Not Dependent
35529,Not Dependent
35531,Not Dependent
35532,Not Dependent
35534,Not Dependent
35535,Not Dependent
35536,Not Dependent
35537,Not Dependent
35538,Not Dependent
35539,Not Dependent
35540,Extensively
35541,Not Dependent
35542,Fully
35543,Not Dependent
35544,Not Dependent
35545,Somewhat
35546,Not Dependent
35547,Not Dependent
35548,Not Dependent
35549,Not Dependent
35550,Moderately
35552,Not Dependent
35553,Not Dependent
35554,Not Dependent
35555,Not Dependent
35556,Not Dependent
35557,Not Dependent
35558,Not Dependent
35559,Not Dependent
35560,Not Dependent
35561,Not Dependent
35562,Not Dependent
35563,Not Dependent
35564,Not Dependent
35565,Not Dependent
35566,Not Dependent
35567,Not Dependent
35568,Not Dependent
35569,Not Dependent
35570,Not Dependent
35571,Not Dependent
35572,Not Dependent
35573,Not Dependent
35574,Not Dependent
35575,Not Dependent
35577,Not Dependent
35578,Not Dependent
35579,Not Dependent
35580,Not Dependent
35581,Not Dependent
35582,Not Dependent
35583,Not Dependent
35584,Not Dependent
35585,Not Dependent
35587,Not Dependent
35588,Not Dependent
35590,Moderately
35591,Not Dependent
35593,Not Dependent
35594,Not Dependent
35596,Not Dependent
35597,Not Dependent
35598,Not Dependent
35599,Not Dependent
35600,Not Dependent
35601,Not Dependent
35602,Not Dependent
35603,Not Dependent
35604,Not Dependent
35605,Not Dependent
35606,Not Dependent
35607,Moderately
35608,Not Dependent
35610,Not Dependent
35611,Not Dependent
35613,Moderately
35614,Extensively
35615,Not Dependent
35616,Not Dependent
35618,Not Dependent
35620,Not Dependent
35621,Not Dependent
35622,Moderately
35623,Not Dependent
35624,Not Dependent
35625,Not Dependent
35626,Not Dependent
35627,Not Dependent
35628,Not Dependent
35629,Not Dependent
35630,Not Dependent
35631,Not Dependent
35632,Not Dependent
35633,Not Dependent
35634,Not Dependent
35635,Somewhat
35636,Not Dependent
35637,Not Dependent
35638,Not Dependent
35639,Not Dependent
35640,Not Dependent
35641,Not Dependent
35642,Not Dependent
35643,Not Dependent
35646,Not Dependent
35649,Not Dependent
35651,Not Dependent
35652,Not Dependent
35654,Somewhat
35655,Not Dependent
35656,Not Dependent
35658,Somewhat
35660,Not Dependent
35661,Not Dependent
35662,Moderately
35663,Not Dependent
35664,Somewhat
35665,Fully
35667,Not Dependent
35668,Not Dependent
35669,Somewhat
35670,Not Dependent
35671,Not Dependent
35672,Not Dependent
35673,Not Dependent
35674,Not Dependent
35676,Not Dependent
35677,Moderately
35678,Not Dependent
35679,Not Dependent
